Year,Squad,Posession,GoalsAgainstPer90,GoalieSave%,TotalWins,GoalieLaunchedComp%,GoaliePassesLaunch%,StandardSh/90,StandardSoT/90,TotalPassCmp%,ChallengesTkl%,Take-OnsSucc%,xGDiffPer90,
2018,gr vs AEK Athens,59.2,0.33,77.8,6,43.6,24.6,17,6.33,84,44.8,62.8,1.2
2018,nl vs Ajax,47.1,1.83,71.4,2,48.8,55.4,12.58,4.33,76,44.1,55.9,-0.38
2018,es vs Atlético Madrid,51.3,1.37,63.3,2,37.2,35.1,9.37,2.25,81.4,39.4,56.7,0.12
2018,es vs Barcelona,38.7,2.17,67.9,1,48.2,28.9,12.08,3.5,80.6,39.2,54.2,-0.72
2018,de vs Bayern Munich,43.1,2,69.6,1,36,45,10.62,3.62,77.7,44.8,64.2,-0.68
2018,pt vs Benfica,55.7,1,80,3,37.2,31,12.67,5.83,82.2,38.5,49.2,0.75
2018,be vs Club Brugge,59.8,1,68.8,2,45,36.4,12.17,3.67,85,31.4,53.1,0.15
2018,ru vs CSKA Moscow,55.3,1.33,80.6,3,40,39.3,17.67,6.33,81.8,42.6,65.8,0.79
2018,de vs Dortmund,39.4,1.25,67.7,3,36.8,34.8,10,2.75,80.3,42.9,54.7,-0.68
2018,tr vs Galatasaray,46.5,0.83,85,4,43.7,45.7,12.67,3.83,76.7,38.3,46.3,-0.04
2018,de vs Hoffenheim,55,1.83,68.8,3,43.1,30.5,17,7.17,84.5,27.9,58.5,0.21
2018,it vs Inter,52.3,1,76.9,2,57.1,32.2,15,6.5,84.3,49.3,63.5,-0.13
2018,it vs Juventus,44.9,1.4,74.4,4,31.2,62.5,11.1,2.9,79,39.7,60.2,-0.88
2018,eng vs Liverpool,48.4,1.85,64.9,4,34.2,38.2,10.46,4.31,78,35.2,51.2,-1.11
2018,ru vs Loko Moscow,54.2,0.67,71.4,5,43.5,40.5,13.67,5.17,78.5,43.8,59.4,0.42
2018,fr vs Lyon,56.5,1.62,69,1,44.2,25.2,17.75,6.37,85.2,35.7,55.4,0.62
2018,eng vs Manchester City,37,3,60.3,2,33.7,47.8,9.4,3,77.7,38.4,68.1,-1.28
2018,eng vs Manchester Utd,54.4,1,74.2,5,40.3,35.6,12.8,3.4,85.1,42.1,58.3,0.32
2018,fr vs Monaco,55,0.33,89.5,5,37.3,29.8,11.33,4.5,84.1,52.6,61.5,0.99
