,PC1,PC2
177,0.33829904063393107,-0.1110792596548113
178,0.05047077382421446,0.07570385846489763
179,-0.2501199938075215,0.08091907999870795
180,-0.04992866230891767,0.029225748625166505
181,0.13452882172479616,-0.05022711766209426
182,-0.04084435731766168,0.225174477815604
183,-0.057559390720134905,0.21978167007157695
184,0.15547482730190207,-0.127383851754845
185,-0.021970496736898885,0.10355415454192743
186,0.4883674650418617,-0.20330681536406084
187,0.14139826771166122,-0.09739504485117416
188,0.0888546921992232,0.06996927000393867
189,0.059154141244525414,-0.04114812644451939
190,0.06251026386606275,0.057099301614768234
191,0.14720577987396233,-0.2309528084893776
192,-0.02914524805158709,-0.04335707369576875
193,-0.015257448660675516,0.05569965718148972
194,-0.06893238512880653,0.01467222915181629
195,0.3216957905902259,-0.0963572435601541
196,-0.19967329317643082,-0.1251467833368757
197,0.2661682619340257,-0.0848185285186709
198,-0.0035962293447766424,0.1402022472871697
199,-0.08996150256541767,-0.13902341662478934
200,0.0010757278348662047,0.003712268170603556
201,-0.2435407403778176,-0.16045849374141666
202,-0.17316021092873649,-0.07225764149874842
203,0.030985308988435375,-0.11722843925675616
204,0.13825224924355736,-0.18423220352274633
205,-0.28553583075406586,0.005673678890848282
206,-0.05522887128610551,-0.09213716281636683
207,-0.027787560990412435,-0.03482488962601082
208,-0.2971504713782736,-0.024479481801507212
209,-0.13292874271270044,0.0331439438580318
210,0.25382043420295763,0.2814328591603748
211,0.018955958597511046,-0.14931803491505452
212,-0.26662826160870756,-0.09369338342371875
213,-0.1911364932215954,-0.023373369478937957
214,-0.299603991645389,-0.17991204405790692
215,-0.035895418580051804,0.1371890712575899
216,-0.2562272745542002,0.037535349892073314
217,-0.03156781836041853,-0.08047734597921227
218,0.04477190599214876,-0.08726730341631506
219,0.16717513138296208,0.050620849451652045
220,-0.050844417400040504,-0.18493711223785542
221,0.16290384395122745,-0.18210003374941638
222,-0.25506419068904557,-0.12727765259633003
223,-0.2031961514196451,-0.14213420957418887
224,-0.10666446257067184,-0.12022495955976653
225,-0.03828730815575435,-0.0318214804166194
226,-0.11925610853471377,-0.11358661541520883
227,-0.17197919823948468,0.03176859011373149
228,0.13682825014472874,-0.261232790283945
229,-0.08997230142456016,0.07548071162172693
230,-0.12518077004690797,0.11123374927069915
231,-0.05348380743221817,-0.1205552669639884
232,-0.00018447098144002758,0.019572792864681453
233,0.140065518481945,-0.33183729212179264
234,0.12375190573471552,-0.1358286803992093
235,-0.14255091970556474,-0.1343236131681094
236,-0.1461039469221763,-0.1281637013505089
237,0.1839991509214756,-0.3194276673445454
238,0.03950207052396727,-0.18619295791358614
239,-0.08060420731575463,0.061138715791914065
240,0.18719016365535202,-0.1812705196736131
241,0.15987951812806367,-0.15540563657015571
242,-0.3322441593031431,0.07724146851932265
243,-0.07110702700953775,-0.10990529907710282
244,-0.10573200965579391,-0.15415792816915327
245,0.052832529393371734,-0.1175640020915156
246,-0.05809716796411824,-0.15385236671990515
247,0.1362388291581192,0.18467397386756734
248,0.015652300088447334,-0.08928769009464346
249,-0.11610776174250952,-0.017147437316291442
250,-0.024082817374810054,-0.12955848697516725
251,-0.08121982657779468,0.16940386841572297
252,-0.06528213103205592,-0.1694334786314214
253,-0.1839092999410056,0.1528078702205106
254,0.20559668302611236,0.03371856041578369
255,0.007836068939774508,-0.2248669582792501
256,0.3116728421663263,0.06745789555827554
257,0.11680835797065166,-0.012771010203110824
258,-0.20892188703307535,0.22416088091066277
259,-0.0605460355865432,-0.1045575149289939
260,0.42415782718132783,0.08539861573851447
261,-0.19422225964861395,-0.031861371571827155
262,-0.16258175397524394,0.08831579298061332
263,0.23875416305875283,0.185688529807409
264,-0.13075182639009528,0.05563260833746177
265,0.04407278608006765,-0.1561913072793368
266,-0.28369246394949604,-0.07897560039069587
267,0.10064479452886137,0.043888127326657284
268,0.07838078598615703,0.13734250949033955
269,-0.16918657377353377,-0.010033775378210024
270,0.35545958402585615,0.42348603311116834
271,-0.38882261996913575,-0.022687325815351694
272,0.30873890982111607,0.2414553231346719
273,0.06435226971555133,0.026665139747006256
274,-0.2020272471654316,0.008754850055795817
275,0.07002179339200576,0.011760372983504323
276,-0.09737440352871347,0.0630875547221621
277,0.0637612672753986,0.07199303307690703
278,-0.09808607572751121,0.21031064314452286
279,0.14854071637673594,0.3826859760271485
280,-0.043473434994763284,-0.20295868620444266
281,0.03992334832714736,-0.06185510137977268
282,-0.34137075796860467,-0.03314448671778367
283,-0.15160215599214183,0.08214205586181275
284,-0.055915685304896316,0.3455138428329091
285,-0.25310470323714673,-0.019204321663992222
286,-0.0831318285452389,-0.16279435551185953
287,-0.06352218795106637,-0.17662255019276835
288,-0.20902493596097407,0.07544501658261493
289,-0.016689199922780784,0.008680442151701752
290,0.0539476059685052,0.07014955634744799
291,-0.12415916737571885,-0.1458727061353629
292,-0.2733155954818691,0.15688171358445707
293,0.26319962429309307,0.14334002571530627
294,0.3117467792810521,-0.09710591375969778
295,-0.2453956255358724,0.14688598654959867
296,0.3404929470217632,-0.05800918513698791
297,-0.05465306782862405,-0.013582655882990841
298,0.10354043702532528,-0.28991451779027716
299,-0.09347733341484904,-0.04563953462218594
300,-0.0909521425863676,0.017712945618892428
301,-0.12795713596404687,0.03018181445921136
302,-0.19432314324183822,0.5232369497045578
303,0.2950199776731394,0.02899201411949093
304,-0.23304013648092572,0.235311222389872
305,-0.05325436703208777,-0.040586635562833234
306,0.08583624245876083,0.04048585618426194
307,0.13852080112401496,0.25607540636720183
308,-0.03783959690938974,-0.07260919691118391
309,-0.027985507330897885,-0.12929016965050108
310,-0.012385921349779647,-0.12726708921561677
311,0.1642071386198471,0.3587689181743389
312,-0.2509941535098509,0.09043808420046492
313,0.005225755040204104,-0.03972771624494799
314,0.4492654807905421,-0.2692573616692661
315,0.12546636129404937,-0.038982744242227405
316,0.2522450542973806,0.4937362451071853
317,0.06170076916549797,-0.12896542912507636
318,0.05306178587402387,-0.1120440151412712
319,-0.023018756707203995,-0.20734655538567864
320,-0.10200787303569492,-0.015398416738471274
321,0.06999243918430234,-0.15082014746706618
322,0.2530583628336938,-0.11025359049160136
323,0.2891171662985974,0.1398349380814568
324,0.13393961998998039,0.06980160188002214
325,0.03493563026558756,-0.011409055647075044
326,0.16288998611169242,0.09612329334317986
327,-0.22146651512442098,-0.031292625344811954
328,-0.2058570799908192,-0.134960102201736
329,-0.04048899250475668,-0.014041426458790281
330,-0.24212865094979263,0.05955227965699794
331,-0.2667188558303049,0.05995279288087874
332,-0.020517359216053462,0.11034138946480423
333,0.012647411693712174,-0.1344612468476955
334,-0.039805889551306234,-0.009933598849415786
335,0.19722403939426056,0.05308310943858455
336,-0.07021210925077571,0.0031364386543119988
337,0.32300358105234694,0.23088204250449848
338,0.06462617164350279,-0.18359300116232297
339,-0.0033425096837998137,0.14151192197054335
340,0.2731359252163959,0.3489782386086524
341,0.09723488251493154,-0.014202255662084858
342,-0.012943277573754344,0.0038572984341034362
343,-0.3206554960925574,0.05201217555526225
344,0.03187062549665059,0.13297871793753127
345,-0.1112250093170571,0.1322405341604741
346,0.1761143347767422,0.07321458722691015
347,-0.10280949109155492,-0.09435898960667781
348,-0.2651849142519814,0.07089422042266645
349,-0.284330402762016,-0.09296891418017124
350,0.005135608381871271,0.14584216261459676
351,-0.24898499826355824,0.016191877339174446
352,0.07567731807113769,-0.0467938793198853
353,-0.13468009885607288,-0.1898862638111502
354,-0.10758090764465875,-0.04687759412242428
355,-0.036701424642017394,0.2982762490864656
356,-0.12435114842502068,0.023710741889268975
357,0.1162179085150567,-0.03954825970758132
358,-0.11750261731623628,0.03226489599565969
359,0.16289135833169688,0.11202758214349894
360,0.20580785557305012,0.12623850700247594
361,0.03612908538330825,-0.021836271567868187
362,0.08506551491325799,0.08078972899778257
363,0.19059395106135102,-0.20956383172639542
364,0.11053336904619102,0.2105605555673509
365,0.058851729486964564,-0.04812869470363342
366,-0.18645414973946992,-0.10467993122592745
367,-0.18331799475977717,0.004013478165727815
368,0.21868309382370893,-0.1632228711456323
369,-0.19597781172763018,0.18438099837262664
370,-0.2904162974510207,-0.06543059565702916
371,0.003537341241346564,0.17453394794469188
372,-0.16411373373260077,0.15039092836771378
373,-0.013960307584129068,0.04967844827594204
374,-0.017152985709708666,0.07734036389334305
375,0.3083441313226267,-0.06083196353908975
376,0.024984028690450178,-0.14161569634808305
377,0.0636856084658363,-0.23653958479969353
378,0.04995876511941004,0.43571963416770576
379,0.05544382593890005,-0.04088136524597999
380,0.2790176272491536,-0.09117876422511662
381,0.0716833766073498,-0.03719036765475134
382,-0.14589284347182152,-0.11823394681337389
383,0.4482855143314499,-0.2735591892310675
